High,Low,Open,Close,Volume
7.40542984,7.152420044,7.152420044,7.265769958,7626020
7.341660023,7.138860226,7.26485014,7.175079823,8671840
7.333819866,7.047510147,7.132100105,7.274089813,5836810
7.322579861,7.090469837,7.276370049,7.170820236,8778610
7.624060154,7.082250118,7.1489501,7.52011013,17453300
8.527409554,7.539130211,7.539130211,8.28415966,27543800
8.466090202,8.054679871,8.289879799,8.15997982,13909900
8.158559799,7.909379959,8.15114975,7.969099998,9066800
8.471229553,7.982309818,7.982309818,8.172570229,14731700
8.436329842,8.054409981,8.170869827,8.378510475,14579600
9.996800423,8.317170143,8.374580383,9.725250244,33625200
11.27639961,9.559809685,9.709289551,11.25160027,41051200
11.89089966,9.402680397,11.28680038,10.25440025,41557400
10.62919998,9.627289772,10.28579998,10.25469971,29471800
10.28040028,9.585849762,10.24090004,9.867190361,23153600
10.39480019,9.828900337,9.872579575,10.28979969,16676600
10.78380013,10.13659954,10.31379986,10.32559967,25718300
10.68980026,10.28979969,10.36950016,10.54959965,10879700
10.66390038,9.456800461,10.54150009,9.717760086,26823500
10.08399963,9.175580025,9.721389771,9.861330032,30453800
9.853819847,9.514380455,9.827219963,9.769499779,25066600
9.890839577,9.443980217,9.786450386,9.646659851,20085800
9.999620438,9.597410202,9.829199791,9.904259682,14837900
9.925919533,9.583569527,9.883529663,9.636500359,14937400
10.6104002,9.54461956,9.639619827,10.30230045,18391900
10.51679993,9.935290337,10.29640007,10.22780037,10788200
10.44400024,10.17889977,10.24050045,10.39719963,8347550
10.76270008,10.35210037,10.38679981,10.60060024,10992800
10.97780037,10.57999992,10.59549999,10.90919971,11937600
10.97179985,10.57629967,10.91009998,10.70320034,8678620
10.84469986,10.66899967,10.7098999,10.82079983,7267210
10.77229977,10.57129955,10.72789955,10.63249969,8327330
10.61849976,10.48400021,10.61849976,10.57050037,6751450
10.66769981,10.51350021,10.56719971,10.58909988,8465020
10.60700035,10.44229984,10.58409977,10.53730011,7189170
10.58320045,10.42930031,10.53829956,10.56499958,6580700
10.56970024,10.45170021,10.56169987,10.48400021,4689950
10.71399975,10.46650028,10.49380016,10.57120037,8042180
10.74870014,10.54500008,10.5642004,10.72749996,11648700
10.84720039,10.55659962,10.74129963,10.73209953,12852200
10.88809967,10.55189991,10.73550034,10.82139969,10172500
11.11450005,10.75500011,10.8125,11.11450005,12897800
11.50150013,11.12870026,11.12870026,11.43350029,14139500
11.4861002,11.31690025,11.44219971,11.35299969,5942960
11.47539997,11.34459972,11.35389996,11.38939953,5695440
11.60980034,11.41499996,11.42529964,11.5152998,7629640
11.6303997,11.24339962,11.54020023,11.43120003,9688630
11.59799957,10.67450047,11.43589973,11.03219986,18400300
11.34469986,10.78120041,11.04500008,11.27890015,11914200
11.43179989,11.24240017,11.29080009,11.3494997,7544520
11.40130043,11.3039999,11.35330009,11.39920044,6264900
11.39490032,11.17409992,11.38360023,11.26949978,7216520
13.33069992,11.28639984,11.28639984,13.02519989,42911500
13.03969955,12.63710022,13.03969955,12.91969967,18464700
12.92099953,12.54469967,12.92099953,12.90369987,38002600
12.90810013,12.66460037,12.89850044,12.67650032,11636500
12.82579994,12.67879963,12.70839977,12.81019974,9370010
12.8732996,12.71440029,12.81760025,12.7585001,7799740
12.89669991,12.43010044,12.76519966,12.43010044,12994400
12.77089977,12.21010017,12.34220028,12.66839981,15183300
12.76249981,12.55259991,12.68719959,12.59969997,10360900
13.20779991,12.56379986,12.59809971,13.11940002,14522300
13.2322998,12.8828001,13.13430023,13.06919956,19574400
13.72389984,12.98069954,13.06379986,13.54870033,18533900
14.54310036,13.39529991,13.5177002,14.52000046,20307500
15.67520046,14.27400017,14.50580025,15.39649963,31667000
16.05940056,15.1232996,15.45069981,15.81719971,65478900
17.37109947,15.55889988,15.84720039,17.34970093,44927500
19.35300064,16.95400047,17.3553009,19.03019905,83627104
20.66740036,18.41119957,19.0428009,19.45899963,95863400
20.05500031,18.6189003,19.51709938,18.6189003,27341900
19.42320061,18.2322998,18.50279999,19.3022995,26816300
20.10230064,19.1147995,19.28230095,19.60569954,32432700
19.62989998,18.64259911,19.57909966,18.8885994,37972200
18.88249969,16.65130043,18.88249969,16.65130043,44304600
17.87260056,16.36650085,16.64010048,17.75469971,31418400
19.65880013,17.6772995,17.74090004,19.33230019,87506800
21.58819962,19.00699997,19.37459946,21.47249985,69150096
23.43770027,21.37949944,21.46489906,23.43770027,74628896
30.60379982,23.50489998,23.50489998,28.59289932,255488000
29.93289948,27.31529999,28.57189941,28.65460014,101797000
35.05590057,28.43320084,28.64509964,35.05590057,170344000
47.1697998,35.3572998,35.3572998,46.34579849,454417984
55.11470032,38.20700073,45.92950058,46.82799911,497534016
46.87419891,31.70210075,46.87419891,34.16019821,262180000
46.99599838,35.34159851,35.52970123,44.74010086,239430000
46.22890091,42.44469833,44.83359909,43.39020157,154700992
44.26229858,42.37070084,43.50979996,43.14509964,91265400
43.51869965,39.68780136,43.12250137,42.34209824,113952000
44.75479889,41.30250168,42.56520081,43.67839813,100724000
54.14479828,43.20569992,43.63800049,53.10749817,297046016
53.57590103,48.31169891,53.57590103,51.25,223059008
51.80289841,49.28390121,50.76990128,50.52159882,106859000
52.46089935,48.92979813,51.31209946,49.66690063,118978000
50.95629883,49.14509964,49.71039963,50.77489853,97745296
53.86899948,50.54850006,50.56930161,53.12609863,144998000
53.31399918,51.8667984,53.12450027,52.2057991,86885696
51.7682991,47.38029861,51.75370026,50.03730011,151416000
51.92829895,48.87530136,50.03369904,50.69950104,92461904
51.2745018,45.42580032,50.73839951,48.74869919,134604000
48.82120132,43.40969849,48.82120132,44.35639954,190512992
45.73960114,41.72180176,43.92179871,44.64189911,157568000
47.84339905,44.5381012,44.66109848,45.30400085,119733000
45.64189911,40.90110016,45.22050095,43.24209976,147120000
44.03749847,41.64599991,42.86510086,42.16260147,81474704
45.20529938,41.73080063,41.79840088,44.30709839,74138800
44.4905014,42.89279938,44.28039932,43.26699829,55143000
44.13589859,42.41540146,43.27759933,43.43519974,44061500
44.25279999,43.29970169,43.50139999,43.40719986,38303300
47.23199844,43.11000061,43.46279907,46.28730011,88045696
50.91379929,46.31060028,46.31060028,50.2193985,157200000
50.05009842,46.76250076,49.97140121,47.57410049,91674400
49.56999969,47.17539978,47.65370178,49.10150146,66207800
49.14310074,48.18730164,49.03779984,48.71849823,31343800
48.74539948,48.05179977,48.65969849,48.30459976,44013300
51.03020096,48.29710007,48.31900024,50.70750046,78748496
50.94800186,47.26050186,50.72900009,48.30530167,76281000
49.98899841,48.13230133,48.13230133,49.67219925,79600896
49.6617012,48.14030075,49.6432991,48.22439957,45048300
48.74209976,48.17309952,48.18239975,48.5530014,37357600
48.88560104,48.16809845,48.59249878,48.48929977,36234000
50.1814003,48.86669922,48.86669922,50.03150177,55580600
50.30360031,49.80690002,50.07460022,49.89120102,38264600
53.4367981,49.90940094,49.90940094,52.72029877,104884000
62.16770172,52.28860092,52.80569839,62.16770172,246775008
70.84649658,62.1332016,62.22689819,70.15920258,346545984
71.9048996,66.77890015,71.38960266,68.37689972,165448000
79.02120209,68.34770203,68.54060364,79.02120209,229944992
82.52390289,73.08660126,79.32160187,76.29699707,376841984
79.353302,74.37680054,76.65339661,77.26380157,193772992
80.09529877,75.76339722,77.2539978,79.71820068,141922000
97.56189728,79.43109894,79.72039795,96.98139954,366847008
103.2330017,92.22039795,96.73470306,94.39849854,331928000
97.87590027,90.95010376,94.91210175,97.81349945,151462000
98.2390976,89.86640167,97.86940002,94.00730133,183295008
95.13690186,89.51460266,93.74700165,91.42040253,231344000
93.05670166,80.38990021,91.22799683,91.16290283,363433984
92.84690094,85.28630066,91.15110016,89.52490234,145602000
102.5479965,88.47589874,89.77069855,89.87969971,132722000
93.12310028,88.65540314,89.4285965,88.65540314,145824992
93.81230164,86.66020203,88.69439697,90.83540344,88742200
91.24829865,89.60600281,90.87159729,90.78649902,66046600
95.43049622,86.82920074,90.78410339,92.41490173,170999008
93.55509949,89.11759949,92.38770294,89.43800354,152284992
91.26920319,84.43000031,89.25029755,89.86039734,183031008
97.36859894,89.8404007,89.8404007,96.90630341,196236992
133.5619965,97.05280304,97.05280304,129.5269928,626945024
133.6410065,124.7020035,129.2220001,126.5210037,331455008
159.026001,125.8889999,127.5370026,157.9369965,570361024
201.7460022,152.473999,158.1730042,174.2610016,1188909952
183.548996,169.9320068,170.8179932,181.9519958,530708992
228.3739929,182.4470062,182.6490021,190.0460052,561014016
210.9839935,170.5070038,189.848999,174.4459991,943636992
193.6880035,150.2779999,175.2169952,160.4029999,792457984
166.9519958,120.4430008,159.8170013,157.7579956,1217059968
179.9349976,157.6040039,158.8170013,170.5110016,717971008
197.1260071,164.5299988,170.1349945,194.9089966,718828032
233.7100067,189.2929993,195.6130066,231.9109955,1586669952
236.9649963,215.5679932,231.5780029,230.6690063,1271600000
236.220993,214.4799957,230.8860016,222.2389984,812924032
229.4109955,219.5839996,222.2859955,223.7749939,469532000
225.9730072,219.4190063,223.4640045,224.3760071,427896000
250.4100037,223.9810028,224.1170044,245.3320007,753820032
249.4689941,243.048996,245.2619934,248.4640045,435660000
267.5140076,246.8390045,248.598999,264.4660034,741553024
264.6740112,254.0399933,264.2600098,258.0710144,461648992
262.2520142,253.9750061,257.9909973,261.6659851,385494016
282.7609863,261.7489929,261.7489929,281.7369995,557985984
350.2609863,282.0140076,282.0140076,337.6679993,1611629952
353.0109863,318.17099,338.7940063,340.6090088,1373219968
414.756012,341.1640015,341.1640015,401.4899902,2882650112
411.178009,370.0570068,395.6860046,397.5369873,1717379968
399.3240051,342.2149963,397.5889893,359.053009,1272579968
364.4389954,300.7000122,358.5069885,361.9330139,2463450112
373.0549927,341.4169922,361.1820068,370.2269897,1096280064
379.4140015,364.0020142,369.8829956,379.4140015,904652992
390.5809937,368.8439941,379.5190125,371.4580078,904702976
377.1149902,369.7630005,371.8640137,370.0559998,685171968
377.9689941,350.9419861,370.3269958,359.0050049,1020390016
361.3429871,319.4790039,359.5400085,336.8720093,1420130048
342.0270081,330.6220093,337.7330017,336.3710022,925766976
348.006012,334.9899902,336.4849854,341.7390137,593206976
343.6210022,322.0870056,341.625,323.6960144,673585024
332.7919922,284.6459961,323.4660034,303.2479858,1186880000
311.4580078,238.6490021,302.9549866,272.6919861,2081810048
293.0880127,227.1369934,272.6919861,293.0880127,1973869952
333.1040039,276.4140015,293.0419922,327.927002,2056550016
330.7080078,297.3729858,328.3659973,302.8829956,1508579968
315.1719971,288.4429932,303.1520081,294.9159851,1011800000
293.7479858,268.6170044,293.3529968,274.6010132,1089200000
295.5090027,262.519989,275.1229858,287.9869995,1123330048
291.1040039,281.1759949,288.4140015,282.8980103,851408000
287.3880005,273.1109924,282.1910095,273.303009,687691008
275.125,261.446991,273.098999,268.7739868,790256000
278.4760132,265.5119934,268.8580017,270.5490112,623080000
273.9429932,244.173996,270.3500061,245.9909973,687251968
273.4769897,236.5509949,245.8899994,251.6970062,754958016
255.1049957,242.1369934,251.8220062,242.1369934,505118016
243.0709991,196.9649963,243.0110016,215.3569946,937219008
220.2910004,183.3919983,211.5249939,197.404007,1440950016
230.7740021,189.5890045,197.1519928,230.7740021,1241190016
231.8119965,200.0650024,231.8119965,209.7330017,828489024
211.1009979,187.3739929,209.529007,199.6620026,749382016
200.1609955,170.6549988,199.7089996,170.6549988,810451968
172.0140076,133.7230072,169.5740051,157.3630066,1516889984
194.753006,158.0440063,159.9909973,193.423996,1669500032
267.9859924,182.0590057,195.0269928,234.3910065,2709260032
245.651001,191.7449951,234.9409943,199.7030029,2328790016
233.904007,203.2160034,205.4219971,227.2649994,2224999936
235.1179962,213.0099945,226.0610046,218.3049927,1006129984
232.6959991,216.8679962,217.8600006,229.4759979,618259968
231.6799927,217.7220001,229.1230011,225.951004,649614976
227.5379944,222.4530029,226.2850037,224.7109985,431691008
225.3240051,195.8450012,224.3730011,206.7100067,1095760000
210.7669983,194.7839966,207.0859985,203.9530029,717692032
206.4440002,201.2599945,204.8560028,204.3179932,393283008
204.8970032,192.3040009,204.3249969,193.1230011,562571008
208.6790009,179.6470032,193.3410034,205.7890015,824355008
208.5410004,196.1490021,206.7359924,197.9779968,596233984
203.8710022,193.4109955,197.4049988,203.8710022,569414016
227.7440033,204.6880035,204.6880035,226.7689972,1585330048
229.5119934,218.1179962,227.0059967,219.9519958,632606016
228.2920074,219.8880005,220.1799927,225.3419952,557217024
227.6210022,222.0570068,225.3079987,223.072998,539782976
256.5069885,221.9519958,222.852005,256.5069885,1332999936
271.0490112,252.852005,256.4190063,261.5669861,1482979968
271.9630127,256.6889954,261.2369995,269.1799927,935726976
298.9070129,266.79599,269.1000061,296.7690125,1502409984
318.7160034,276.6900024,297.6319885,296.0270081,2638579968
306.5929871,289.9259949,296.9609985,295.8919983,1076819968
309.2090149,294.4949951,294.4949951,308.8640137,953576000
317.5599976,307.8959961,308.7099915,310.6010132,1111650048
310.8160095,289.3139954,310.3659973,298.0639954,1369369984
306.8070068,296.4119873,298.0310059,300.0969849,864390976
300.4089966,279.3269958,299.9519958,289.8179932,1051800000
303.4129944,285.3850098,289.8190002,302.2669983,967643008
311.0280151,300.25,302.8049927,301.4570007,909494016
307.9599915,292.4989929,301.696991,295.5899963,936160000
301.6669922,286.1830139,296.1809998,297.4700012,860201984
301.428009,291.5799866,296.6440125,301.428009,571947008
347.0490112,297.2340088,300.4760132,321.5910034,2448969984
327.3609924,297.9129944,321.0549927,314.7850037,1336400000
324.2099915,314.5390015,315.2659912,317.5190125,811990016
327.9599915,317.0809937,317.447998,325.6109924,697665024
336.3980103,325.79599,326.1090088,331.9150085,760329024
334.9849854,327.9190063,331.9899902,333.8819885,514180992
347.8930054,334.3569946,334.3569946,347.8930054,633369984
352.0539856,338.4070129,350.0429993,347.7470093,854318976
373.7630005,347.7900085,347.9649963,370.6669922,1220029952
388.7479858,361.9710083,369.4729919,378.4849854,1333319936
386.1390076,376.3540039,378.4410095,383.0419922,706254016
390.0440063,383.4670105,383.4670105,387.7409973,874222016
389.3529968,328.0950012,387.8240051,348.9840088,1483600000
366.4869995,332.2319946,350.2290039,347.4840088,986265984
347.1329956,279.9389954,347.1329956,295.17099,1801689984
318.571991,268.2850037,297.5669861,312.9880066,1551049984
334.6579895,313.4899902,313.802002,334.3380127,1058830016
333.5190125,319.9389954,333.5190125,329.428009,718624000
329.6359863,285.1570129,329.6359863,296.4970093,1098780032
299.8909912,287.2200012,296.1690063,294.4049988,528620992
294.7640076,268.9729919,294.0639954,288.7470093,698326016
300.6879883,286.6849976,289.7449951,294.5320129,571307008
311.1950073,287.2279968,294.6300049,291.4639893,753144000
291.1220093,260.6099854,291.1220093,277.1119995,921692032
280.8399963,213.9080048,276.5870056,213.9080048,1184589952
258.6549988,195.0350037,215.220993,250.4640045,1935699968
262.5929871,238.2230072,250.8659973,246.5220032,711737024
256.9960022,235.2400055,245.848999,251.7489929,427452000
293.4970093,252.227005,252.227005,293.4970093,1127750016
295.7680054,274.4840088,293.6560059,282.8039856,646908992
290.8859863,278.0490112,282.0150146,283.7420044,421404000
286.6099854,255.0160065,283.2630005,258.5799866,601265984
270.5400085,256.2179871,258.1140137,264.3099976,430080992
286.1679993,261.1199951,264.598999,286.1679993,450934016
292.947998,278.1319885,286.2139893,282.4830017,571411008
293.5150146,281.8760071,282.2179871,292.3320007,483160992
293.75,287.019989,292.3460083,287.4379883,345800992
308.0150146,286.8200073,287.019989,306.4670105,550243968
307.197998,295.4700012,306.4710083,299.1549988,501894016
299.9240112,279.7730103,299.1199951,291.4670105,541374976
303.9639893,291.1119995,291.4769897,301.4649963,332439008
303.1929932,295.0610046,301.5469971,302.3370056,306184992
302.9200134,294.5820007,302.4819946,297.4750061,339443008
300.1109924,288.1329956,297.4830017,292.4630127,321680000
299.3940125,290.894989,292.7539978,292.6579895,257906000
298.0409851,288.8399963,292.7730103,295.8630066,253747008
308.8399963,294.947998,295.1549988,308.5880127,318664000
313.1300049,304.9750061,308.8919983,311.1239929,342204992
312.5419922,308.0280151,311.0589905,308.6080017,293167008
309.3129883,288.1849976,308.6669922,297.3919983,559467008
306.1539917,293.1730042,297.6010132,299.8699951,359705984
304.3900146,299.0960083,301.1809998,303.4559937,264146000
309.151001,303.2900085,303.4979858,304.1359863,527556992
348.5960083,299.6570129,304.07901,338.7569885,1304359936
347.9750061,334.697998,338.8519897,339.6279907,516561984
342.7170105,320.427002,339.5289917,336.5950012,635406976
349.3450012,332.0419922,336.7109985,333.3840027,692884992
333.4840088,311.7869873,333.4840088,317.0820007,509924000
317.2359924,290.6359863,316.9440002,314.3190002,606113984
316.7139893,305.8280029,314.5379944,308.0880127,349830016
311.4379883,303.493988,308.04599,304.006012,396672992
303.9299927,291.7680054,303.571991,300.1870117,408014016
305.5020142,292.8139954,300.5490112,295.4460144,327387008
295.7479858,277.5750122,295.0960083,286.9500122,482336000
311.9580078,282.6579895,287.1199951,298.3280029,684281024
301.848999,290.7179871,298.4370117,297.9249878,325040000
301.0660095,295.2229919,298.0220032,296.5270081,270272992
299.256012,294.0589905,296.5079956,297.4230042,257168992
300.3569946,293.5849915,297.9150085,296.2980042,264424000
313.7550049,296.381012,296.381012,305.0880127,551752000
310.4960022,304.3519897,304.7820129,307.7510071,331441984
310.5480042,305.8789978,307.3779907,305.8789978,369583008
306.401001,290.5830078,305.7619934,291.6940002,553864000
293.9070129,281.1719971,290.7250061,287.4289856,904900992
308.3129883,287.6929932,288.4970093,305.7109985,646339968
305.4809875,295.802002,305.4809875,300.4689941,416479008
301.3710022,295.1170044,300.0369873,296.2630005,337657984
305.4150085,293.7170105,296.427002,298.8919983,579358976
304.8420105,290.7669983,298.5679932,294.6589966,540766016
318.7019958,293.1029968,294.2709961,309.0700073,967955968
329.4519958,307.0559998,308.644989,320.8840027,893249984
324.7179871,294.5419922,320.67099,299.2529907,885985984
319.4530029,298.1919861,298.5859985,314.6809998,842300992
319.1530151,298.5130005,314.6900024,307.9079895,1613479936
328.4150085,307.0249939,307.0249939,316.7160034,1041889984
340.177002,316.7630005,316.7630005,337.631012,1069680000
340.9119873,329.8129883,337.9639893,333.3569946,722665984
336.1589966,323.6059875,333.4429932,330.9240112,797254016
334.9639893,327.5230103,330.1669922,332.3940125,621732992
349.6159973,327.6870117,331.980011,347.6119995,649638976
371.2909851,344.7399902,347.401001,354.3859863,1181529984
372.1369934,353.2890015,354.0939941,366.730011,807027008
372.4700012,350.6929932,367.4429932,360.401001,949912000
381.4200134,360.1470032,360.3120117,380.6520081,800819008
425.5480042,376.0880127,381.4389954,410.1659851,1845680000
480.9729919,402.7579956,412.5010071,474.9110107,2292829952
485.1919861,461.053009,475.6759949,466.276001,1422080000
472.7229919,451.6059875,465.973999,471.3299866,1197779968
493.4049988,468.4849854,471.5310059,480.355011,1396480000
482.480011,466.3469849,480.5180054,472.9020081,1346499968
522.3070068,425.0710144,473.2810059,427.5230103,2675940096
465.4970093,401.2430115,431.2149963,447.1140137,1903040000
472.6090088,428.3120117,445.2090149,466.5400085,1247879936
476.2390137,456.6530151,466.8510132,463.4490051,943649984
482.8139954,451.8519897,463.7049866,465.8529968,990556992
474.7770081,453.3120117,466.0539856,470.20401,1005550016
473.5580139,457.6600037,470.2940063,463.2810059,1216720000
462.7080078,420.2099915,462.6040039,428.5880127,1998259968
441.3970032,414.4110107,426.368988,434.4079895,2129570048
466.0620117,422.3670044,434.9890137,456.0310059,2336379904
504.1470032,456.2529907,457.3439941,473.5020142,2003849984
472.7890015,429.5140076,472.7890015,441.7210083,1404179968
516.9689941,439.1040039,440.3580017,515.1359863,1771440000
657.3179932,504.493988,522.2860107,651.4310303,5179829760
747.992981,597.7979736,644.9060059,702.7670288,4524539904
753.1209717,664.9890137,700.5939941,695.815979,3821580032
697.132019,621.0609741,696.3759766,684.447998,2758710016
718.3850098,680.7860107,686.1920166,696.2089844,2165690112
735.8250122,696.2369995,696.2369995,719.9749756,2147389952
803.9279785,689.2310181,721.7319946,794.6450195,3249230080
881.9439697,785.34198,793.901001,826.822998,4096549888
845.0620117,756.0040283,827.5159912,819.0859985,3969939968
880.5430298,792.6890259,820.2360229,821.0629883,3569060096
827.6829834,543.7620239,822.6430054,674.8599854,4977710080
763.8950195,679.7310181,681.315979,719.3870239,2480339968
721.7689819,614.9219971,721.7689819,694.1480103,2300549888
782.5209961,698.8699951,698.8699951,765.8339844,2491760128
786.789978,760.9349976,763.3699951,773.8359985,2201159936
789.2529907,738.4130249,774.9699707,762.84198,2100029952
763.3189697,701.1870117,762.2080078,737.0230103,2389149952
770.1170044,729.6079712,740.3889771,753.59198,2648969984
753.8150024,685.2310181,753.8150024,717.257019,3187780096
760.3480225,710.1190186,712.2119751,756.7329712,2554269952
782.5300293,742.0040283,755.757019,772.6409912,2595760128
914.8300171,772.3460083,772.3460083,884.4439697,5783349760
974.4710083,868.4509888,886,962.7199707,5093159936
1045.079956,946.0859985,961.7130127,980.9219971,6502859776
1075.390015,956.3250122,975.75,997.7199707,6683149824
1060.709961,994.6220093,995.1539917,1041.680054,4662219776
1153.170044,1043.01001,1043.01001,1153.170044,5569880064
1266.930054,1016.049988,1158.26001,1148.530029,8450970112
1320.97998,1145.48999,1146,1299.73999,7965459968
1417.380005,1226.599976,1300.339966,1255.819946,9214950400
1337.300049,1135.170044,1268.089966,1154.930054,7235899904
1296.040039,1120.089966,1158.290039,1273.199951,5222300160
1432.880005,1270.469971,1270.469971,1396.420044,5746760192
1400.560059,1286.209961,1397.47998,1366.77002,4841630208
1390.589966,1290.599976,1365.209961,1291.920044,4781100032
1292.630005,875.5449829,1292.630005,1053.689941,8405139968
1090.22998,780.9219971,1061.339966,1014.25,8545160192
1100.310059,967.7589722,1016.440002,1036.280029,5938319872
1093.219971,1003.710022,1028.819946,1039.099976,4084450048
1167.109985,1044.949951,1044.949951,1155.150024,3975190016
1155.680054,1021.5,1155.680054,1049.579956,3378089984
1089.099976,930.7410278,1055.349976,1003.26001,3810099968
1023.22998,920.539978,1004.169983,986.2290039,3556699904
1062.439941,965.8079834,987.4769897,1058.780029,3944039936
1104.660034,1034.73999,1063.219971,1056.030029,4050190080
1080.599976,996.7839966,1052.699951,1055.170044,3617690112
1121.97998,1042.119995,1055.75,1107.069946,3002870016
1257.77002,1111.780029,1111.780029,1246.01001,5372329984
1256.699951,1169.079956,1246.699951,1182.359985,3715079936
1184.630005,1058.969971,1184.130005,1071.130005,4107859968
1128.660034,1034.5,1071.089966,1118.310059,3757560064
1161.349976,984.8189697,1119.369995,1036.790039,5261680128
1035.77002,757.9799805,1035.77002,915.7849731,6713290240
991.9429932,847.6900024,919.2109985,964.0189819,3243480064
969.0319824,805.0640259,964.6669922,834.6820068,2997090048
856.6459961,644.598999,834.9580078,697.9509888,4269530112
796.4390259,574.4190063,707.7369995,793.1220093,6518269952
851.2000122,723.4329834,790.4279785,757.0679932,3896179968
845.0859985,755.8430176,755.8430176,817.8070068,3708189952
884.0040283,788.8339844,818.4799805,883.8649902,2495820032
917.4000244,825.5770264,882.46698,860.414978,2930530048
859.2880249,788.2219849,859.2880249,814.6599731,2486650112
875.9370117,817.5079956,817.5079956,868.7069702,2243450112
870.7089844,828.8369751,869.2930298,845.2579956,2081170048
926.4290161,844.2789917,844.2789917,923.5609741,2818370048
951.947998,911.1110229,923.7280273,936.9760132,2900100096
950.0050049,917.8480225,934.7860107,944.210022,2369449984
976.5949707,940.7540283,944.7479858,974.1149902,2525720064
982.9329834,915.4450073,973.348999,923.9210205,2567290112
957.7769775,921.5540161,921.6680298,943.8649902,2169019904
965.2650146,892.9539795,943.5670166,895.3709717,2545260032
912.375,830.5629883,894.1350098,849.9710083,2531729920
875.9260254,802.6680298,849.2620239,812.8449707,2150370048
886.3179932,794.7910156,811.585022,864.1890259,2334820096
879.5310059,818.5499878,861.5930176,840.5150146,1926579968
853.1459961,822.3809814,839.4589844,844.8099976,1646960000
880.3920288,842.3189697,845.2780151,869.3150024,2044480000
896.2589722,867.0969849,870.3649902,878.2650146,2053980032
890.1079712,855.1240234,877.934021,855.1989746,1963980032
880.302002,851.9199829,856.0120239,872.2000122,1868519936
876.3779907,852.4219971,871.7639771,856.8530273,1894419968
868.4539795,855.2069702,856.7109985,857.2249756,1699369984
867.9500122,840.2800293,856.1859741,866.6779785,1697939968
869.9199829,853.5200195,866.8460083,853.684021,1898489984
853.8170166,809.9310303,853.8170166,816.9509888,1943069952
825.6069946,726.5469971,816.2709961,752.8309937,2175419904
773.7670288,696.1690063,752.5700073,704.5960083,1891640064
729.1560059,648.1069946,702.1970215,728.9160156,2233019904
748.0310059,682.6950073,730.1599731,686.8900146,1532960000
735.8309937,668.1229858,685.3120117,723.3389893,1562680064
742.5139771,683.2680054,724.4060059,699.8309937,1764999936
713.7349854,682.3499756,698.1530151,690.8270264,1425959936
702.7839966,594.0999756,691.2189941,614.2910156,1810560000
620.6160278,579.5050049,614.8389893,611.3040161,1770460032
623.1680298,587.8619995,611.7780151,601.6660156,1417350016
609.151001,549.0960083,601.6779785,552.7789917,1267810048
551.6400146,460.0880127,551.6400146,538.6439819,2685499904
558.0999756,519.1229858,546.6259766,556.7260132,2046790016
567.0900269,521.2039795,556.7219849,557.1749878,1833680000
589.6069946,550.5720215,559.0999756,561.7319946,1781270016
577.565979,523.0889893,562.1030273,539.7020264,1523459968
540.4869995,512.1270142,539.8640137,539.6190186,1596349952
545.382019,526.0800171,542.5720215,526.4390259,1300009984
535.8209839,515.6589966,522.7030029,524.2869873,1151170048
526.3790283,470.4400024,524.2869873,489.9509888,1638880000
491.4590149,449.9710083,489.5899963,450.1159973,1617939968
466.2109985,444.8609924,450.2909851,446.2789917,1514179968
450.8129883,385.8129883,448.0750122,385.9679871,1970230016
409.9289856,368.6329956,385.9049988,394.644989,1878130048
418.4679871,392.9530029,395.0039978,396.4570007,1323920000
400.5280151,363.8049927,397.2539978,379.6069946,1256930048
395.17099,377.5929871,379.6990051,386.4249878,1102259968
418.9679871,383.5320129,387.3120117,416.8930054,1363399936
417.4719849,375.3099976,416.4849854,380.5429993,1287730048
387.7160034,369.8160095,379.946991,383.2319946,1210680064
385.1950073,366.9110107,382.7309875,370.2850037,967105984
393.0589905,369.9360046,370.3800049,385.3139954,951475008
402.5899963,385.6019897,385.7430115,400.5079956,948488000
429.2510071,390.6099854,400.8569946,398.526001,1478390016
415.8880005,393.8789978,399.4110107,414.2430115,1196000000
430.5400085,412.4710083,415.0239868,430.5400085,1439040000
493.0580139,417.4129944,430.1610107,492.9410095,2519360000
526.4699707,482.6589966,493.1600037,492.7349854,2419249920
512.0239868,488.2789917,492.5799866,501.4779968,1519079936
531.7020264,502.8800049,502.8800049,531.7020264,1726089984
534.1970215,500.25,532.0739746,511.1470032,1758979968
518.0310059,502.5639954,511.144989,502.8940125,1760359936
525.09198,503.0450134,503.3089905,524.7890015,1762940032
567.8889771,523.2620239,524.0380249,567.8889771,2256869888
618.7150269,560.28302,567.9890137,615.7180176,2849469952
621.8880005,578.5499878,616.0040283,605.3950195,2612460032
640.7670288,593.8690186,606.1190186,621.8599854,2426269952
646.7000122,621.0349731,621.1989746,642.5479736,2386830080
708.875,643.3980103,643.3980103,708.15802,3581860096
707.0620117,600.2119751,707.0620117,615.4160156,4216140032
663.1810303,604.007019,618.0789795,662.809021,2984009984
684.867981,647.0319824,662.1090088,647.0319824,2598129920
691.4420166,644.6459961,644.6459961,683.6779785,2496659968
697.7559814,670.5130005,683.9119873,688.8809814,2740559872
694.4390259,666.1170044,689.7609863,669.9240112,2853100032
674.4030151,637.539978,670.4630127,673.6129761,2678960128
688.84198,667.4199829,674.0750122,687.1489868,2822269952
784.3410034,686.5910034,686.5910034,779.5430298,4210939904
803.7459717,762.632019,776.7750244,785.6240234,3533410048
